500 4
313 314 -9.636592706855739
313 315 10.906603966618698
313 316 -0.3087322360202674
314 313 4.744060802933401
314 314 9.981087162153703
314 315 0.4454580757168342
314 316 -8.87803726388364
315 313 -11.69358952570593
315 314 0.48983947635157504
315 315 -7.260908573048639
315 316 14.69586742307308
316 313 11.25108989891499
316 314 -4.092154314397066
316 315 -0.4110086017172451
316 316 -5.744895749201164
313 317 0.0234736614235046
314 318 0.20677619722506785
315 319 0.15587722515501956
316 320 0.0906494530507699
313 311 0.04105809330348293
313 312 0.0059007709439391045
314 311 0.23911134510409027
314 312 0.08905307654549321
315 311 0.2231439944341771
315 312 0.07383671873032109
316 311 0.04772025464394973
316 312 0.08948425552710017
317 317 -9.935469264625036
317 318 16.0245622294227
317 319 3.146294282442033
317 320 1.5636990520833687
318 317 13.26543280984538
318 318 -6.838970144208055
318 319 -9.54928826711334
318 320 -1.7644791822649
319 317 -1.1393062340703561
319 318 -5.431479897104654
319 319 10.251717104804511
319 320 -9.954132281019826
320 317 0.24127026016014863
320 318 -3.6678642222322666
320 319 -1.8672526196249495
320 320 7.68963605651006
317 321 0.2999367589946106
318 322 0.08460961329834124
319 323 0.2321249808787641
320 324 0.2596380758243346
317 315 0.13833364734718337
317 316 0.27809929258184457
318 315 0.15460315284930565
318 316 0.19826072303090542
319 315 0.29685537698109443
319 316 0.044184468685928756
320 315 0.27173085220479104
320 316 0.014632819570415866
321 321 -0.8574004903558788
321 322 8.23009724252488
321 323 -11.28357291581504
321 324 7.04402027029785
322 321 -13.03131890580986
322 322 5.089784126475305
322 323 1.0183513694008564
322 324 9.027510466686806
323 321 10.253085615895037
323 322 1.0738279229423915
323 323 3.5083515140865194
323 324 -13.152932745064454
324 321 1.0211804492920995
324 322 -11.767473795707746
324 323 6.035927182632764
324 324 2.1916335578342743
321 325 0.25310840917688693
322 326 0.11016072649277373
323 327 0.24140205883951718
324 328 0.09446260131555315
321 319 0.09585670767654864
321 320 0.2236829509749085
322 319 0.11793040677253545
322 320 0.0838077551128779
323 319 0.1350440194813019
323 320 0.031121669571927146
324 319 0.26523935258827314
324 320 0.2704907449446375
325 325 3.0540021718100525
325 326 4.322390767639854
325 327 7.462279329502381
325 328 -12.398121739614405
326 325 -6.2338051842718185
326 326 -7.698657774561306
326 327 4.870297557931453
326 328 15.030798791205703
327 325 -4.878033574138201
327 326 11.33500357846991
327 327 1.6984662038586178
327 328 -7.893574780151916
328 325 8.335617228365702
328 326 -0.8290757915468587
328 327 -11.018181132892472
328 328 -1.332508709833643
325 329 0.16835736665471188
326 330 0.10422289318855284
327 331 0.0564315436232043
328 332 0.06767865781938143
325 323 0.23155913640989045
325 324 0.10559616647087255
326 323 0.1909095437428279
326 324 0.1313207431867608
327 323 0.251172614523204
327 324 0.13452294941556028
328 323 0.21694107895937834
328 324 0.22578537845185154
329 329 4.4236269600717755
329 330 -17.994481981030567
329 331 7.831056014407616
329 332 3.9036329040499367
330 329 7.737830888817359
330 330 5.666809261932847
330 331 -12.83582463795088
330 332 -2.5020818604009243
331 329 -5.6399886977509865
331 330 8.570444170759753
331 331 5.070764315452673
331 332 -3.5841773001106088
332 329 -7.675433667725811
332 330 7.974890096892326
332 331 -2.3547499153806535
332 332 6.417462745444088
329 333 0.11687746621910002
330 334 0.18010436865918308
331 335 0.201391823246209
332 336 0.14257412394634517
329 327 0.11260327270450958
329 328 0.2297252961325278
330 327 0.15365463214799738
330 328 0.06438185532877898
331 327 0.23569815052412735
331 328 0.29539683490740526
332 327 0.2806294807552505
332 328 0.15653187133763072
333 333 12.609619674846472
333 334 -11.78238631797605
333 335 -0.7332805502118446
333 336 4.468655681631854
334 333 -6.5371734306068925
334 334 4.485650473462021
334 335 6.841447980273529
334 336 -7.105317399246908
335 333 5.223261012392937
335 334 11.529607724117753
335 335 -1.0361581051902955
335 336 -11.277986653505206
336 333 -5.422514717193518
336 334 -3.7188181218169363
336 335 -4.426869899497566
336 336 12.892178646801257
333 337 0.15233787102375118
334 338 0.0016165266934474508
335 339 0.23761227675253638
336 340 0.1716989308328276
333 331 0.08777724667741346
333 332 0.2959931577052775
334 331 0.03165585000997068
334 332 0.28861512397907757
335 331 0.020323258509370754
335 332 0.06480679955666876
336 331 0.07082341540168033
336 332 0.21944912398529476
337 337 -2.51863545669
337 338 1.022603602688649
337 339 -15.779274503498474
337 340 13.45424322210789
338 337 -0.6266462847269606
338 338 7.984750352471043
338 339 -1.1522877443168864
338 340 -2.239387366251011
339 337 -6.341396107661525
339 338 -0.022551299239429758
339 339 8.252681550564594
339 340 0.5647485022387189
340 337 12.812190076397878
340 338 -12.368590926316
340 339 4.428157920178259
340 340 -6.537178349173143
337 341 0.23854632973481846
338 342 0.03561038138328549
339 343 0.09107982963679721
340 344 0.22620469194041537
337 335 0.28900703201848904
337 336 0.1731193077978879
338 335 0.23679435523399753
338 336 0.23032351837624016
339 335 0.22219350708716332
339 336 0.21117611816475854
340 335 0.07622730246914584
340 336 0.2706318825809702
341 341 -5.4832574044374285
341 342 -2.886966215618549
341 343 1.5026907358244437
341 344 13.12305514141036
342 341 1.283431004750523
342 342 9.29420253621242
342 343 -2.5573375932354354
342 344 -15.534451834303612
343 341 11.453050683446337
343 342 7.471290052229346
343 343 -11.367430480311057
343 344 1.7887944768671318
344 341 1.2668560647137863
344 342 -8.693384250231203
344 343 7.069875237219956
344 344 0.8150441953232646
341 345 0.173698255054038
342 346 0.2965894235496824
343 347 0.08109783185586676
344 348 0.2812777271240939
341 339 0.09889962394594573
341 340 0.07958728152482786
342 339 0.2763351137939705
342 340 0.2938248361286789
343 339 0.17016702175991888
343 340 0.12259238676788388
344 339 0.2187761276768706
344 340 0.20439258497185023
345 345 2.421076710263094
345 346 -6.522404311647424
345 347 10.223031448625214
345 348 -5.083406038914396
346 345 -3.061901370760559
346 346 -2.231604059323801
346 347 -10.151144250257214
346 348 13.389890800728764
347 345 9.685520418321074
347 346 7.5258985341538835
347 347 -12.351313396796076
347 348 -2.5753834434177874
348 345 -9.558651938100308
348 346 1.2578111849198625
348 347 10.83956044064227
348 348 -0.6877901220229073
345 349 0.08413692793696877
346 350 0.1675939001565589
347 351 0.011242167002755132
348 352 0.2414395445642979
345 343 0.26351947574461726
345 344 0.19019337798710015
346 343 0.14403153998721993
346 344 0.03409432717457976
347 343 0.09775813155055553
347 344 0.10485914959413224
348 343 0.07692790466098769
348 344 0.15303237380290943
349 349 -6.646998642069478
349 350 -10.033727542165295
349 351 7.359971165701461
349 352 6.93197959145615
350 349 6.09198894239963
350 350 -4.7858395496557895
350 351 -9.681396628506672
350 352 12.2516391266402
351 349 -6.5331051211978535
351 350 3.785286395702141
351 351 1.0269592568281747
351 352 3.0252282883310304
352 349 11.193459877695801
352 350 6.637041335777579
352 351 -1.360371693391229
352 352 -14.3756924217218
349 353 0.03917668347077863
350 354 0.06993369363656303
351 355 0.12622482154712458
352 356 0.25216046425642974
349 347 0.16494207932408772
349 348 0.1168804736631387
350 347 0.07491684565018752
350 348 0.017176902301559414
351 347 0.16939140553233492
351 348 0.03379745272383128
352 347 0.09608952902749088
352 348 0.28787459137070015
353 353 -5.893941608332262
353 354 5.887352046777794
353 355 -4.972108824511022
353 356 5.673889168665245
354 353 3.5207981370197605
354 354 7.808453644153306
354 355 -15.107274616750763
354 356 -2.8465977713135175
355 353 0.20609557614001553
355 354 -13.836774845499042
355 355 6.994677070022506
355 356 6.457795210966785
356 353 4.331202731099327
356 354 1.5351126540866977
356 355 13.08604080928148
356 356 -9.246460341593865
353 357 0.15355430893239863
354 358 0.04678944935528508
355 359 0.29651927159809904
356 360 0.028984558321816012
353 351 0.23716071658230362
353 352 0.13710534532841426
354 351 0.09278125949405669
354 352 0.14524870483716235
355 351 0.2612728670321142
355 352 0.21639083498333442
356 351 0.11910627038096293
356 352 0.23485063316342433
357 357 -6.552072935766572
357 358 9.322082737276082
357 359 -4.021849370945908
357 360 7.091936260859552
358 357 -0.49497101225744516
358 358 -13.852499989774843
358 359 11.623528654843607
358 360 -4.796563011463033
359 357 -0.6150968337061093
359 358 13.095392333977426
359 359 -0.5941002585794527
359 360 -9.010971491972308
360 357 6.771208964485193
360 358 -8.992696017222189
360 359 -3.631340771132827
360 360 7.491688653001861
357 361 0.10963255261706963
358 362 0.25154721272728126
359 363 0.29266554302001474
360 364 0.05546388807806959
357 355 0.2037986430381585
357 356 0.047891851975437195
358 355 0.1591592963603886
358 356 0.25144989058494494
359 355 0.022725104849862388
359 356 0.1827548646923077
360 355 0.25147565398893246
360 356 0.14481734832927257
361 361 -13.741768449708603
361 362 1.4115156941019147
361 363 1.158098323962483
361 364 5.2092522677708075
362 361 1.132081671866019
362 362 -11.797377894942356
362 363 8.705642114807452
362 364 0.9438743731185674
363 361 18.8832454280343
363 362 -0.6474800132862772
363 363 -6.251826783052649
363 364 0.20744284183635878
364 361 -5.512981513743649
364 362 9.060654154236657
364 363 1.2185735867617777
364 364 -7.032580283981383
361 365 0.0691241910798277
362 366 0.08685354688026932
363 367 0.04604473559791553
364 368 0.03443497567076541
361 359 0.22617499516809228
361 360 0.08582573865629763
362 359 0.11980997553402987
362 360 0.010353717284831676
363 359 0.1260687382422845
363 360 0.1478153452678525
364 359 0.07950351317275635
364 360 0.2632298537627254
365 365 -8.36950802752623
365 366 -4.2027853060973515
365 367 8.171091424084615
365 368 2.3196108072264345
366 365 1.4894928452879883
366 366 9.302222615502247
366 367 -8.544402742051238
366 368 4.352777246793962
367 365 12.281152164621561
367 366 -15.728188798524016
367 367 -6.99164451104962
367 368 0.8918373800409906
368 365 -1.6441160892433313
368 366 12.101675316783727
368 367 4.906044162499886
368 368 -5.859450351447231
365 369 0.21368790617961678
366 370 0.0072713579622455836
367 371 0.23698080584219205
368 372 0.055300789472999476
365 363 0.03244237066943551
365 364 0.27046344606689937
366 363 0.03926138022629526
366 364 0.13389456983120476
367 363 0.12948191444364093
367 364 0.030055164097048403
368 363 0.2851908925728912
368 364 0.0913331708261695
369 369 -9.938956689196061
369 370 -2.686289248379479
369 371 11.747427640457905
369 372 1.0456109180171052
370 369 10.894531489427655
370 370 -2.6081609317488854
370 371 -0.3740476839562475
370 372 -3.17824445969605
371 369 -1.5766619119954475
371 370 7.285772983510592
371 371 8.44041953000239
371 372 -12.020249906445784
372 369 -2.6546064829183527
372 370 -0.4499183111783748
372 371 -12.960860097633834
372 372 12.986241387137095
369 373 0.29535533837522604
370 374 0.08753236666886684
371 375 0.2223669303738738
372 376 0.05624463243698754
369 367 0.18861739976275654
369 368 0.17038958510142713
370 367 0.2376429019492752
370 368 0.1084036245902318
371 367 0.008899524202847075
371 368 0.29675481310998525
372 367 0.07010630791450194
372 368 0.04800718039490224
373 373 -1.9185077289920651
373 374 -8.276107531901369
373 375 9.278263110517535
373 376 -2.105423129422645
374 373 6.650526193983414
374 374 -5.302198416355903
374 375 -5.490638908167186
374 376 4.944194461807575
375 373 6.314006688057063
375 374 7.48991844247246
375 375 -9.67258219171453
375 376 -4.405658372206546
376 373 -15.253316376765655
376 374 10.253033933770146
376 375 9.04703837026039
376 376 8.820426226860734
373 377 0.10613032891277464
374 378 0.13321280435613717
375 379 0.24547808076652067
376 380 0.06687422903949036
373 371 0.26660852199507923
373 372 0.1795910035366042
374 371 0.26769442198703214
374 372 0.13079481275427568
375 371 0.05447947419117631
375 372 0.08515673109174272
376 371 0.22155005945380993
376 372 0.28543600701336874
377 377 -6.473794562909555
377 378 2.248055830161285
377 379 -2.2371337823486668
377 380 7.506843313075733
378 377 -0.7337573167709518
378 378 -6.299324000490461
378 379 5.124084365152841
378 380 4.997852224898262
379 377 0.6423945926918495
379 378 5.326144706244509
379 379 5.192831980623598
379 380 -12.520805230215762
380 377 17.245115921779394
380 378 -1.292113571970472
380 379 -16.642955826920176
380 380 2.7669477075784052
377 381 0.0240985931576819
378 382 0.12349549319400704
379 383 0.1420313060707375
380 384 0.23262590996245583
377 375 0.2774404615520936
377 376 0.13765530079505264
378 375 0.048834485922282386
378 376 0.10600732177302545
379 375 0.06231904366192373
379 376 0.29369751299631025
380 375 0.098263013249009
380 376 0.19068801377810995
381 381 -10.750224906305695
381 382 -1.6576055710106632
381 383 -0.8825849654661025
381 384 11.785672245909465
382 381 2.016953617067241
382 382 11.895420378899722
382 383 -2.2365956058192715
382 384 -7.402353428099739
383 381 1.2235520716272068
383 382 -12.021762183505999
383 383 11.142913607892622
383 384 -1.8762955712160942
384 381 9.814476033555845
384 382 7.191697055663865
384 383 -10.153627425885256
384 384 -2.7914524880895955
381 385 0.2110149050767256
382 386 0.13703180386562877
383 387 0.275300640020624
384 388 0.28054772445213144
381 379 0.08223011026025713
381 380 0.23357049180349976
382 379 0.08835664371401113
382 380 0.10505483075899291
383 379 0.1635739361056264
383 380 0.19664668616750178
384 379 0.052982763046650706
384 380 0.0653801910873217
385 385 6.579350374722305
385 386 -5.980032941516287
385 387 5.866611658374545
385 388 -5.815936952209539
386 385 5.025632818861302
386 386 -1.8948408644020782
386 387 -9.850647798985095
386 388 7.112687736468601
387 385 -13.609120518437761
387 386 3.014647907919431
387 387 -1.3392390679236699
387 388 11.474362447213545
388 385 1.1555225474287596
388 386 9.669136426761478
388 387 7.47282546484917
388 388 -13.921736008306578
385 389 0.09845017687140234
386 390 0.08308629704792
387 391 0.17376302992499706
388 392 0.12095314788896443
385 383 0.009794846679223078
385 384 0.24465180912188267
386 383 0.15422586423470683
386 384 0.023430951763584163
387 383 0.22175828682737578
387 384 0.2096292461024314
388 383 0.16524728208691292
388 384 0.22910966350367754
389 389 1.0573573039019877
389 390 -11.57662720089352
389 391 -5.18598387802622
389 392 12.57857689549454
390 389 -5.148188947480148
390 390 -2.0018408878160074
390 391 15.128600051773754
390 392 5.982580014535659
391 389 -1.3582197395593354
391 390 12.94212770447524
391 391 -0.9697710052088562
391 392 -8.845507952600439
392 389 5.473434758746228
392 390 1.2143844189840507
392 391 2.312923923710361
392 392 -9.760221379371051
389 393 0.23129675778063652
390 394 0.1518354407417585
391 395 0.012651745593224439
392 396 0.1473324006535178
389 387 0.1512821254421777
389 388 0.08636291221904092
390 387 0.05693544003459252
390 388 0.15334755035321368
391 387 0.23222891136573465
391 388 0.05548881156245191
392 387 0.03508132950914104
392 388 0.29553917306080596
393 393 0.08690245110260854
393 394 -13.004925532545933
393 395 4.5945538853682
393 396 10.981849065576272
394 393 0.7342946248326582
394 394 -1.1979618289180778
394 395 10.53686491846862
394 396 -4.831147064346446
395 393 -6.291529875024179
395 394 11.121177217219246
395 395 -8.59175798870392
395 396 4.193673750133699
396 393 6.706817975334891
396 394 7.514206025184144
396 395 -7.056722606130359
396 396 -11.954181316095193
393 397 0.09979298145754265
394 398 0.00977025805122551
395 399 0.07108604188676279
396 400 0.18012092303691657
393 391 0.09064411831111947
393 392 0.25928651559772115
394 391 0.1663915688890291
394 392 0.2973766521189402
395 391 0.020160036503657275
395 392 0.10786377020718889
396 391 0.24786553948098158
396 392 0.29660444232244904
397 397 -3.9644284838362553
397 398 -11.99624197720086
397 399 -6.518978535388781
397 400 12.649303341573829
398 397 -0.22962719171277757
398 398 2.6975470446661407
398 399 10.505796836330335
398 400 -5.011574630048853
399 397 0.10955361596905662
399 398 3.2681452148133725
399 399 -4.215097288546688
399 400 0.26313356036326585
400 397 19.72122860700783
400 398 -3.1218434046756873
400 399 4.8942613853244605
400 400 -6.31654769802146
397 401 0.10003503279766779
398 402 0.2716525898598141
399 403 0.02800411406107346
400 404 0.11188787603994056
397 395 0.13613896207450019
397 396 0.046652268533004505
398 395 0.03907437326183942
398 396 0.1658072528051885
399 395 0.03888891390912701
399 396 0.23821694961768852
400 395 0.29579277468899157
400 396 0.07543510917675202
401 401 2.4509307557865814
401 402 3.8387401609127796
401 403 -4.81040197065129
401 404 1.5827704446670017
402 401 10.430160807139405
402 402 -9.573834201970973
402 403 3.277063980316284
402 404 -4.416271831150219
403 401 -5.644705834770081
403 402 7.043537235309359
403 403 4.730210533232769
403 404 -10.91339325147535
404 401 -9.07001970314557
404 402 -3.6966491990730734
404 403 0.020281973914174384
404 404 20.00101680487798
401 405 0.17921434673275297
402 406 0.1270341800468391
403 407 0.10484665886926516
404 408 0.22765280462668
401 399 0.162821282007273
401 400 0.019417217340920234
402 399 0.25623619150896715
402 400 0.17351844162844146
403 399 0.07671263126402907
403 400 0.06523197785519037
404 399 0.15056335470411655
404 400 0.027825525895987656
405 405 -5.112588020586005
405 406 11.813097290860734
405 407 -6.775866075002683
405 408 -2.336722995641811
406 405 -9.567952401366103
406 406 -0.16931561945947368
406 407 14.074735507805872
406 408 -3.649442637980727
407 405 -0.04158243297900845
407 406 -5.031540809180081
407 407 1.454472579587734
407 408 9.238738573646717
408 405 15.5173425197662
408 406 -5.556610750451757
408 407 -9.513617976898056
408 408 0.9939148550085566
405 409 0.03699032988197672
406 410 0.0600977170273683
407 411 0.28378186107397024
408 412 0.22141880468103817
405 403 0.01637238474857081
405 404 0.227326301479859
406 403 0.22288268773116998
406 404 0.24662789341843355
407 403 0.18189380639748795
407 404 0.08428618028427219
408 403 0.10522447943101965
408 404 0.29833517124343345
409 409 -11.61823702827923
409 410 -0.09952800368242577
409 411 7.4644508453948095
409 412 4.972754078063775
410 409 -2.536272971161824
410 410 5.77784327361327
410 411 6.26753802459099
410 412 -12.067266002869687
411 409 13.786787471019453
411 410 3.2940815205284246
411 411 -14.365707472385909
411 412 2.0386753341187664
412 409 1.9743561325625656
412 410 -10.195536583488474
412 411 3.5882395645661616
412 412 4.864618809668982
409 413 0.267439734087971
410 414 0.10731835313611424
411 415 0.02056274012472645
412 416 0.08923639012776356
409 407 0.2932113580201698
409 408 0.04083647869146074
410 407 0.10634968802865664
410 408 0.0293294923205345
411 407 0.17876028263274543
411 408 0.1191363078408757
412 407 0.22289467912274855
412 408 0.17406622922753168
413 413 6.60506750787526
413 414 -17.135844680871536
413 415 4.804834033892445
413 416 6.978909681066392
414 413 -11.690853772651103
414 414 10.471233081878468
414 415 -7.125079802115131
414 416 8.150535214460222
415 413 6.612877414610247
415 414 0.9032877402776737
415 415 -2.7421678720210694
415 416 -3.0497168594311734
416 413 -0.7413501191273973
416 414 2.9962238146268287
416 415 8.167905025988231
416 416 -9.263669118607892
413 417 0.16413625975144916
414 418 0.23101475384173065
415 419 0.15727032107695196
416 420 0.2092928622985162
413 411 0.2593115435526793
413 412 0.24570856571829336
414 411 0.07322338559006256
414 412 0.11381222069823095
415 411 0.07986677036760421
415 412 0.08764702059986573
416 411 0.04604671503318276
416 412 0.05465905087746054
417 417 -2.037522860171616
417 418 1.8945822707631972
417 419 6.757287038436923
417 420 -13.726782490349404
418 417 11.297380431962244
418 418 -11.713275376728216
418 419 -2.000618849266319
418 420 8.430199796895122
419 417 5.464757269907837
419 418 5.75840974127769
419 419 -10.969758882589618
419 420 10.035068605752356
420 417 -9.39078293554293
420 418 5.095132169002969
420 419 1.4149001877555567
420 420 3.74980249480811
417 421 0.25804791255806236
418 422 0.05348555928213867
419 423 0.15472757344114543
420 424 0.25987261538339573
417 415 0.11351988619543897
417 416 0.17109849422368684
418 415 0.21314394428621394
418 416 0.22524170828652235
419 415 0.19999673381766384
419 416 0.10037917602382904
420 415 0.10429657315629444
420 416 0.0009140148104303413
421 421 -3.393194509086825
421 422 -3.56306488075611
421 423 -0.23573126521707974
421 424 7.077144952683181
422 421 13.683707047345978
422 422 4.117489799507927
422 423 -14.315386012023575
422 424 -2.238811497421441
423 421 -1.6074043710374404
423 422 -7.987304529026965
423 423 13.563897018415213
423 424 -3.9027101524307657
424 421 -11.324179376365485
424 422 10.227485356534903
424 423 2.170986280427244
424 424 2.0895519519567674
421 425 0.29689344170807136
422 426 0.23211693014394952
423 427 0.08159265070521539
424 428 0.2049415188815931
421 419 0.0954304033294617
421 420 0.15114956591601625
422 419 0.1961600619182297
422 420 0.05192158144470007
423 419 0.1271363985436257
423 420 0.24300803803124468
424 419 0.05185293458516582
424 420 0.29417221885824135
425 425 7.808451345168573
425 426 -3.5255873221597342
425 427 7.596786364865193
425 428 -10.057443844851727
426 425 -2.569183966783802
426 426 -6.716745449786815
426 427 8.078830737931577
426 428 2.016869050273673
427 425 4.596562767188667
427 426 -10.559448002646889
427 427 -4.062103921227767
427 428 9.62885282182243
428 425 -7.557473292569891
428 426 17.402022659667754
428 427 -6.113580200233583
428 428 -1.8753279454638672
425 429 0.2713987429115426
426 430 0.2743082039007663
427 431 0.17460001642724624
428 432 0.28139298268244123
425 423 0.18525251317335847
425 424 0.25981085545099725
426 423 0.23912939118956697
426 424 0.266991021204675
427 423 0.07994995139652088
427 424 0.23939149498213322
428 423 0.04154844598264122
428 424 0.27567642489912797
429 429 12.224356631137217
429 430 -13.443791657307745
429 431 -10.06332363989954
429 432 3.1847874255159314
430 429 -3.9565379783405565
430 430 5.805678278697921
430 431 -8.953852701554572
430 432 11.489976921288216
431 429 -1.7074442010384816
431 430 -3.4708144211101395
431 431 5.512895314403054
431 432 3.246647856688353
432 429 -2.8174357319237497
432 430 8.986301356206578
432 431 6.588386283511548
432 432 -10.240704605285913
429 433 0.12072922160602567
430 434 0.010712233315367992
431 435 0.2592751798765513
432 436 0.044357706190419295
429 427 0.1596183889404385
429 428 0.19025048439563855
430 427 0.036799599229393305
430 428 0.23693382690695053
431 427 0.18853205586900565
431 428 0.1923998307957605
432 427 0.008800603982531153
432 428 0.007934915537223386
433 433 2.002981826455019
433 434 -9.589796614246936
433 435 -13.060299111985415
433 436 7.941217470417279
434 433 -4.264153993815299
434 434 -1.237643189026112
434 435 6.680020648892385
434 436 3.523513630681392
435 433 7.224731986060276
435 434 -2.252430566235915
435 435 15.168155462146526
435 436 -10.030085536588231
436 433 -3.970668167595179
436 434 12.399810947829303
436 435 -5.67171319404811
436 436 0.03637658453139689
433 437 0.05610758406793454
434 438 0.009280496775195357
435 439 0.026076502298253357
436 440 0.1405113100326063
433 431 0.1283749873309712
433 432 0.02615238072133419
434 431 0.2458999989735957
434 432 0.2252723279572596
435 431 0.05344042621775593
435 432 0.17789643378794864
436 431 0.01997039376863616
436 432 0.11127882585139366
437 437 -6.6590079001456335
437 438 2.3139607551271264
437 439 10.87183465017829
437 440 -9.025835393784739
438 437 -10.242907660342428
438 438 -0.44605362257900233
438 439 3.295618485394522
438 440 9.251080112150122
439 437 15.838726423779443
439 438 -3.823727742897624
439 439 -7.813859818235978
439 440 -2.278952460477177
440 437 2.7728318998703165
440 438 7.683053242451425
440 439 -10.868914927571572
440 440 5.337940318928434
437 441 0.24070466537795815
438 442 0.2885690280255517
439 443 0.07460373482039447
440 444 0.0707143572404344
437 435 0.13418249881660704
437 436 0.034333169870716926
438 435 0.20186512760485792
438 436 0.2732242566356763
439 435 0.05522364733392786
439 436 0.19711869982987024
440 435 0.2318873736435254
440 436 0.03970518770590081
441 441 -4.469429457349881
441 442 -3.611189924366556
441 443 -3.8345185018649133
441 444 12.037123972626365
442 441 5.386123795640807
442 442 14.093673753974942
442 443 -4.615086143527053
442 444 -5.030233633689973
443 441 -10.520749413167614
443 442 -6.0163910897526405
443 443 13.3865477171019
443 444 -5.13560236093113
444 441 11.420559273083933
444 442 2.885530118437269
444 443 -3.9875146205556535
444 444 -4.69366058213928
441 445 0.26503936072135903
442 446 0.15535576858106342
443 447 0.045350743560680695
444 448 0.08062808138874004
441 439 0.13290396888525133
441 440 0.026234744970468914
442 439 0.2683213230515203
442 440 0.1733515500646524
443 439 0.2276259896725619
443 440 0.1560158464578108
444 439 0.14601915709777588
444 440 0.26333977902669886
445 445 -2.094063991285259
445 446 -6.2006511540058336
445 447 -5.260003592080311
445 448 8.171466061913366
446 445 11.296432656632446
446 446 -5.831791388969121
446 447 3.177156417273478
446 448 -4.30854163296619
447 445 -10.542545552710008
447 446 -14.000071716768158
447 447 5.028041972370316
447 448 7.151287538760725
448 445 -3.766949311188697
448 446 15.97374326599206
448 447 -0.16733552632157617
448 448 -3.9371961903220947
445 449 0.23780271998681582
446 450 0.21467394943516305
447 451 0.2953886945308288
448 452 0.19293594132957365
445 443 0.22619839220324953
445 444 0.2203629722004691
446 443 0.12757036783317072
446 444 0.16990979526917643
447 443 0.03002667496465343
447 444 0.14069905920201156
448 443 0.29616421394422915
448 444 0.2861006492593549
449 449 -5.355145666701373
449 450 5.848296850233152
449 451 13.203527748553055
449 452 -8.803507160240606
450 449 -7.209461317811299
450 450 11.352629689776151
450 451 -9.36552264251058
450 452 3.052129175914578
451 449 4.096683030111063
451 450 -10.114574552541992
451 451 -8.342732171804515
451 452 12.181956306673007
452 449 5.858710419781282
452 450 2.4890887420349137
452 451 -3.3858442173572794
452 452 -3.78487171296729
449 453 0.01889737204108397
450 454 0.1150185924386527
451 455 0.21582020440771935
452 456 0.17388976658718655
449 447 0.18128240283799218
449 448 0.1994547480824098
450 447 0.12475621219124206
450 448 0.21675664591618263
451 447 0.13425633480027835
451 448 0.1760033266751335
452 447 0.24586444352048073
452 448 0.24124254543916432
453 453 -9.675456808584517
453 454 3.155285933126778
453 455 -3.574786934457969
453 456 9.468692671916639
454 453 6.821507336976686
454 454 -1.273725056889371
454 455 13.160674054751837
454 456 -13.479398672798936
455 453 6.8358768828572805
455 454 -14.059163299412349
455 455 1.3022231941405236
455 456 4.759973329269149
456 453 6.830646688745792
456 454 4.239438275454048
456 455 -1.475320707202847
456 456 -7.168823935068102
453 457 0.19507412704936147
454 458 0.1364141107046806
455 459 0.07650854464094956
456 460 0.057688399503746775
453 451 0.1278434472398191
453 452 0.20740948238152798
454 451 0.2737668227005342
454 452 0.23832289130477458
455 451 0.15007838626116024
455 452 0.25604805585609086
456 451 0.12845522553831729
456 452 0.06743964635863871
457 457 11.18545529831021
457 458 -2.4701945632797355
457 459 3.183402626725679
457 460 -7.936983665377403
458 457 -1.6372558127878938
458 458 8.819518143332534
458 459 -10.74263679876568
458 460 2.153663573545285
459 457 -13.283425214830507
459 458 -1.252780101186986
459 459 10.20957667447927
459 460 3.3709411448389384
460 457 13.221581236762189
460 458 -4.077333849463846
460 459 -9.429046560079074
460 460 4.145795858343304
457 461 0.018183480647226635
458 462 0.08276795685567169
459 463 0.2570251261099072
460 464 0.2771947299880713
457 455 0.19050863825509956
457 456 0.15406834550711598
458 455 0.15370778754927664
458 456 0.10860467522374596
459 455 0.28903098545980527
459 456 0.22968642960414704
460 455 0.05332457356867191
460 456 0.05952301544718459
461 461 2.374585370818049
461 462 -3.33149080219289
461 463 -16.210131063316126
461 464 8.654832537369304
462 461 8.636056588417867
462 462 -1.7440295042919824
462 463 2.492146106850893
462 464 -8.035895726077218
463 461 3.3319214581323915
463 462 -10.406770560294863
463 463 3.479980841191777
463 464 0.9323965835121558
464 461 -8.468668246656891
464 462 13.644998796888279
464 463 9.7305878825049
464 464 -2.864896969068005
461 465 0.1932792798507827
462 466 0.19482374674343983
463 467 0.001043965167873262
464 468 0.18227769498693122
461 459 0.10767830604091433
461 460 0.12552461111694457
462 459 0.20201720306783053
462 460 0.2031233649351418
463 459 0.014210824670957356
463 460 0.18793046436219757
464 459 0.010467879995408968
464 460 0.2520982537859428
465 465 12.945546971056999
465 466 1.176673674371205
465 467 -0.1708268951284877
465 468 -6.9855404219902715
466 465 -15.061841020963435
466 466 10.367220027052285
466 467 -5.794544592163731
466 468 4.816337932986917
467 465 0.26337129738053106
467 466 3.4263397712602432
467 467 8.080583611133873
467 468 -5.83254266923949
468 465 4.606191982007151
468 466 -14.316731839460017
468 467 2.9562766670733565
468 468 6.406261835081385
465 469 0.1976415523007058
466 470 0.07415993950398096
467 471 0.10614569726536598
468 472 0.22256946637647942
465 463 0.009227290056444026
465 464 0.2770832200545618
466 463 0.0703337737370144
466 464 0.17939215894423793
467 463 0.1609905184975113
467 464 0.22674796921225104
